tag,seed,h,minutes_ahead,AQL,MAE,RMSE,AQCR,coverage80,AIW
gru,42,51,765,26.02315947098283,66.67104846268388,390.51442718212155,0.0,79.4530865270415,152.91825891181034
gru,42,52,780,26.027077443488366,66.20919001217342,390.2526273200405,0.0,79.9716114828655,154.52413279050788
gru,42,53,795,26.06360388201041,66.2847586372565,390.4284363856819,0.0,80.69001477361606,155.72165371653495
gru,42,54,810,26.22834118433761,68.49581373975697,392.06818336053385,0.0,78.72309608644014,150.87177955962878
gru,42,55,825,26.076496522746055,66.90165455445903,390.873326513604,0.0,80.3424002780916,154.87754265421086
gru,42,56,840,26.11958505888029,65.63519193242733,390.16880375049305,0.0,81.73285826018945,163.94031849187198
gru,42,57,855,26.085477927056285,66.28018632802055,390.48720139154017,0.0,81.03183569421512,157.81402561691877
gru,42,58,870,26.11741516978025,67.04741077986725,390.8804171900607,0.0,80.88699632107992,157.58191374790593
gru,42,59,885,26.08505211156184,66.5871997351416,390.64761941035715,0.0,80.788505547348,157.3224335372078
gru,42,60,900,26.135725963435682,67.99417358307984,391.3890110789279,0.0,80.22073520465803,154.67259439150808
